"X","Year","Month","Day","Location","State","MinTemp","MaxTemp","Rainfall","Rainfall.1","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RISK_MM","RainTomorrow"
53821,2009,4,26,"Ballarat","VIC",3.6,9.8,10.2,10.2,NA,NA,"WNW",78,"NW","W",35,41,77,85,998,1000.9,7,8,6.4,7.8,"Yes",3.4,"Yes"
53822,2009,4,27,"Ballarat","VIC",1.2,10.1,3.4,3.4,NA,NA,"NW",35,"N","NW",20,20,99,69,1011.5,1010.5,7,7,4.8,9.7,"Yes",4.6,"Yes"
53823,2009,4,28,"Ballarat","VIC",3.7,10.5,4.6,4.6,NA,NA,"SW",35,"SW","S",11,17,92,60,1020.2,1020.6,3,8,5.7,8.7,"Yes",0,"No"
53824,2009,4,29,"Ballarat","VIC",1.7,10,0,0,NA,NA,"SSE",24,"SSW","S",7,13,93,58,1023.2,1021.4,8,8,5,9.6,"No",0,"No"
53825,2009,4,30,"Ballarat","VIC",-2.4,13.7,0,0,NA,NA,"N",31,NA,"NNW",NA,19,99,41,1022.9,1020.4,0,NA,4.5,13.3,"No",0,"No"
53826,2009,5,1,"Ballarat","VIC",4.4,11,0,0,NA,NA,NA,NA,"NNE","WNW",22,6,69,87,1023.4,1022.9,7,NA,8.1,10.5,"No",0.2,"No"
53827,2009,5,2,"Ballarat","VIC",0.9,15,0.2,0.2,NA,NA,"SSE",24,NA,"S",0,11,99,50,1028,1026.1,0,4,7.8,14.4,"No",0.2,"No"
53828,2009,5,3,"Ballarat","VIC",1.2,15.4,0.2,0.2,NA,NA,"W",22,NA,"W",0,6,100,58,1029.6,1027.6,8,5,7.4,14.8,"No",0,"No"
53829,2009,5,4,"Ballarat","VIC",3,14.8,0,0,NA,NA,"S",30,"SSW","SSE",13,20,97,72,1031.3,1030.2,8,6,9.7,14.7,"No",0,"No"
53830,2009,5,5,"Ballarat","VIC",4.9,17.4,0,0,NA,NA,"SSE",30,"ESE","SSW",7,9,78,46,1031.7,1028.8,4,NA,9,15.6,"No",0,"No"
53831,2009,5,6,"Ballarat","VIC",5.2,12.8,0,0,NA,NA,"SSE",30,"SE","S",19,17,82,72,1029.3,1027.1,2,8,8,11.6,"No",0.4,"No"
53832,2009,5,7,"Ballarat","VIC",8,15.4,0.4,0.4,NA,NA,"SSW",35,"SW","SSW",13,20,100,57,1028.5,1027.4,8,7,10,14.9,"No",0.2,"No"
53833,2009,5,8,"Ballarat","VIC",5.4,12.4,0.2,0.2,NA,NA,"S",37,"S","S",20,20,100,88,1031.3,1029.4,7,8,9.1,12,"No",0,"No"
53834,2009,5,9,"Ballarat","VIC",9.1,14.4,0,0,NA,NA,"S",33,"S","S",22,19,99,74,1028.6,1026,7,4,10.1,13.7,"No",0,"No"
53835,2009,5,10,"Ballarat","VIC",7.8,14.8,0,0,NA,NA,"SE",39,"SE","SE",26,17,77,62,1026.1,1023.9,0,NA,10.6,13.6,"No",0.4,"No"
53836,2009,5,11,"Ballarat","VIC",0.6,16.7,0.4,0.4,NA,NA,"WSW",22,NA,"SW",0,15,96,58,1025.3,1022.7,0,NA,9,15.2,"No",0,"No"
53837,2009,5,12,"Ballarat","VIC",3,14.2,0,0,NA,NA,"SW",24,"S","SW",9,15,70,62,1023.4,1020.3,3,7,7.5,12.4,"No",0.6,"No"
53838,2009,5,13,"Ballarat","VIC",6.7,13.3,0.6,0.6,NA,NA,"W",41,"NW","W",13,26,92,58,1017.7,1014.7,8,8,9.2,13.1,"No",0.4,"No"
53839,2009,5,14,"Ballarat","VIC",4.2,13.7,0.4,0.4,NA,NA,"WNW",54,"NW","WNW",19,35,92,74,1013.4,1011.3,7,8,9.5,11.9,"No",0,"No"
53840,2009,5,15,"Ballarat","VIC",9.4,17.2,0,0,NA,NA,"WNW",56,"NNW","WNW",26,28,97,87,1010.6,1007.9,7,8,11.5,14.1,"No",3.2,"Yes"
53841,2009,5,16,"Ballarat","VIC",8.1,11.5,3.2,3.2,NA,NA,"W",59,"WSW","WSW",24,26,88,68,1013.3,1015.2,8,6,8.8,10.8,"Yes",1.6,"Yes"
53842,2009,5,17,"Ballarat","VIC",7,13.1,1.6,1.6,NA,NA,"WSW",31,"WSW","SSW",15,15,99,76,1022.3,1020.8,8,8,9.4,12.5,"Yes",0.2,"No"
53843,2009,5,18,"Ballarat","VIC",3,17.3,0.2,0.2,NA,NA,"NNE",30,"SE","NNE",17,13,91,42,1024.3,1021.5,2,NA,9.1,16.6,"No",0,"No"
53844,2009,5,19,"Ballarat","VIC",4.2,17.9,0,0,NA,NA,"NNE",37,"NE","NNE",26,19,67,52,1021.6,1019.7,5,NA,12.5,16.8,"No",0,"No"
53845,2009,5,20,"Ballarat","VIC",5.7,18.9,0,0,NA,NA,"NE",37,"NE","NNE",17,6,72,48,1022.9,1021.9,5,1,13.4,17.9,"No",0,"No"
53846,2009,5,21,"Ballarat","VIC",4.6,18.2,0,0,NA,NA,"S",30,"SE","SSE",11,17,76,43,1025.7,1023.5,3,NA,11.7,17.4,"No",0,"No"
53847,2009,5,22,"Ballarat","VIC",2,19,0,0,NA,NA,"N",35,"NE","NE",11,20,75,39,1025.4,1021.6,1,NA,11.7,18.5,"No",0,"No"
53848,2009,5,23,"Ballarat","VIC",8.6,18.5,0,0,NA,NA,"NNE",63,"NNE","NNE",30,28,60,53,1020,1018.1,7,NA,14.1,17.1,"No",0,"No"
53849,2009,5,24,"Ballarat","VIC",13.2,17.7,0,0,NA,NA,"NNE",63,"NNE","NNE",33,31,68,57,1022.1,1020,7,8,13.7,17.1,"No",0,"No"
53850,2009,5,25,"Ballarat","VIC",12.5,13.6,0,0,NA,NA,"NNE",52,"NNE","NNE",31,30,70,99,1018.6,1015.5,8,8,13.4,11.8,"No",10.4,"Yes"
53851,2009,5,26,"Ballarat","VIC",4.7,14.2,10.4,10.4,NA,NA,"WNW",26,"SW","WNW",4,17,86,61,1022,1020.6,5,6,8.4,13.4,"Yes",0.4,"No"
53852,2009,5,27,"Ballarat","VIC",4,11.8,0.4,0.4,NA,NA,"SW",26,"SW","SSW",7,11,69,81,1023.3,1021.9,8,8,7.7,10.7,"No",0.8,"No"
53853,2009,5,28,"Ballarat","VIC",5.9,11.3,0.8,0.8,NA,NA,"S",41,"SSW","S",17,22,93,67,1025.7,1025,6,8,7.4,10,"No",1,"No"
53854,2009,5,29,"Ballarat","VIC",6.4,12.4,1,1,NA,NA,"SE",54,"SE","SE",13,30,89,60,1028.4,1027.1,3,1,8,11.1,"No",0,"No"
53855,2009,5,30,"Ballarat","VIC",6.4,12.7,0,0,NA,NA,"ESE",50,"SE","SE",22,28,98,74,1031.7,1030.5,5,3,8.4,11.7,"No",0,"No"
53856,2009,5,31,"Ballarat","VIC",2.1,15,0,0,NA,NA,"SE",28,"ENE","ENE",9,9,79,42,1033.9,1030.7,3,NA,8.7,14.3,"No",0,"No"
53857,2009,6,1,"Ballarat","VIC",8.6,10.8,0,0,NA,NA,"NE",35,"NE","ENE",22,17,80,94,1030.7,1028.9,NA,NA,10.6,9.8,"No",7.2,"Yes"
53858,2009,6,2,"Ballarat","VIC",8.2,12.6,7.2,7.2,NA,NA,"ESE",30,"E","ESE",11,20,90,82,1029.6,1026.3,8,8,9.1,11.8,"Yes",10.2,"Yes"
53859,2009,6,3,"Ballarat","VIC",9,12.4,10.2,10.2,NA,NA,"NE",31,"NE","NE",17,17,94,97,1022.6,1018.9,8,8,10.8,11.8,"Yes",8.8,"Yes"
53860,2009,6,4,"Ballarat","VIC",9.6,12.9,8.8,8.8,NA,NA,"N",35,"N","N",17,15,66,81,1019.2,1017.2,8,7,10.2,11.6,"Yes",3.4,"Yes"
53861,2009,6,5,"Ballarat","VIC",2.5,13.4,3.4,3.4,NA,NA,"N",19,NA,"N",0,7,80,64,1018.2,1015.5,3,3,7.7,13,"Yes",0,"No"
53862,2009,6,6,"Ballarat","VIC",2,9.9,0,0,NA,NA,"N",33,"NE","NNE",11,13,91,94,1013,1009.2,7,8,6.6,8.1,"No",3.8,"Yes"
53863,2009,6,7,"Ballarat","VIC",4.7,9.3,3.8,3.8,NA,NA,"NNE",24,"NNE","NW",11,15,100,81,1006.1,1004.9,7,8,6.7,9.1,"Yes",0.8,"No"
53864,2009,6,8,"Ballarat","VIC",6.3,11.6,0.8,0.8,NA,NA,"WNW",39,"N","WNW",17,24,99,89,1007.5,1006.3,7,8,7.1,6.9,"No",6.2,"Yes"
53865,2009,6,9,"Ballarat","VIC",2.3,8.4,6.2,6.2,NA,NA,"SW",65,"NNW","W",20,28,99,81,1007.1,1008.1,7,8,5.3,6.1,"Yes",3,"Yes"
53866,2009,6,10,"Ballarat","VIC",1.9,8.2,3,3,NA,NA,"S",41,"SW","SW",15,17,85,90,1020.5,1021.7,3,8,3.4,5.4,"Yes",0.4,"No"
53867,2009,6,11,"Ballarat","VIC",-1.6,8.7,0.4,0.4,NA,NA,"WSW",22,NA,"W",0,11,99,72,1026.3,1023.7,7,8,4,7.2,"No",0.2,"No"
53868,2009,6,12,"Ballarat","VIC",0.2,8.1,0.2,0.2,NA,NA,"N",59,"NNE","N",31,37,89,76,1021.7,1018.2,3,NA,3.2,6.5,"No",0,"No"
53869,2009,6,13,"Ballarat","VIC",3.2,8.5,0,0,NA,NA,"N",65,"NNE","NNE",31,35,82,92,1011.4,1007.9,6,7,5.6,6.6,"No",0,"No"
53870,2009,6,14,"Ballarat","VIC",4.3,13.9,0,0,NA,NA,"NNE",37,"NE","NNE",17,24,82,60,1009.6,1008.3,4,7,7.3,12.3,"No",0.2,"No"
53871,2009,6,15,"Ballarat","VIC",0.9,13.8,0.2,0.2,NA,NA,"SE",28,"ESE","SE",13,13,94,64,1014,1014.9,2,NA,7.7,12.4,"No",0,"No"
53872,2009,6,16,"Ballarat","VIC",5.2,11.8,0,0,NA,NA,"SE",35,"SE","SE",20,13,100,64,1023.7,1023.5,7,NA,6.5,11.5,"No",0.2,"No"
53873,2009,6,17,"Ballarat","VIC",-1.7,12.5,0.2,0.2,NA,NA,"SE",17,"ESE","NNW",2,7,100,58,1029.2,1027.8,1,NA,4.4,12.2,"No",0.2,"No"
53874,2009,6,18,"Ballarat","VIC",-1.1,12.2,0.2,0.2,NA,NA,"N",26,"ENE","N",4,15,99,59,1030.5,1028.8,3,NA,4.7,11.5,"No",0.2,"No"
53875,2009,6,19,"Ballarat","VIC",-1.4,13.4,0.2,0.2,NA,NA,"NNE",37,"NNE","NNE",17,24,100,65,1029,1025.4,1,NA,6,12.5,"No",0,"No"
53876,2009,6,20,"Ballarat","VIC",5.2,10.9,0,0,NA,NA,"N",63,"NNE","NNE",31,37,77,82,1020.3,1016.1,8,8,8,10.2,"No",2.6,"Yes"
53877,2009,6,21,"Ballarat","VIC",5.6,14,2.6,2.6,NA,NA,"NE",39,"NE","NE",6,15,100,84,1020.1,1018.1,5,8,8.7,10.8,"Yes",0.6,"No"
53878,2009,6,22,"Ballarat","VIC",7.2,13.5,0.6,0.6,NA,NA,"NE",37,"NNE","NNE",24,19,100,73,1019.1,1017.1,6,NA,8.5,13.2,"No",0.4,"No"
53879,2009,6,23,"Ballarat","VIC",7.3,14.1,0.4,0.4,NA,NA,"NE",56,"ENE","N",26,28,81,99,1016.1,1014.1,4,8,11,9.9,"No",8,"Yes"
53880,2009,6,24,"Ballarat","VIC",1.5,12.5,8,8,NA,NA,"NNE",33,"NNE","NNE",15,9,100,69,1014.3,1013.1,4,NA,7.1,12.2,"Yes",0,"No"
53881,2009,6,25,"Ballarat","VIC",0.2,9.1,0,0,NA,NA,"NNE",26,"NNE","NNE",9,19,100,100,1013.9,1011,8,7,5.7,8.1,"No",0.4,"No"
53882,2009,6,26,"Ballarat","VIC",5.6,12.4,0.4,0.4,NA,NA,"N",28,"NE","NNE",15,17,NA,70,1009.3,1007,8,6,7.1,11.6,"No",0,"No"
53883,2009,6,27,"Ballarat","VIC",4.2,12.7,0,0,NA,NA,"SE",17,NA,"S",0,9,98,73,1008.4,1006.6,6,7,6.4,10.7,"No",0,"No"
53884,2009,6,28,"Ballarat","VIC",-0.3,11.7,0,0,NA,NA,"N",44,"NNE","N",4,30,92,73,1006.8,1004.1,3,8,5.2,10.4,"No",0.4,"No"
53885,2009,6,29,"Ballarat","VIC",5.2,13.6,0.4,0.4,NA,NA,"NNE",50,"NNE","N",22,37,99,77,1007,1005.4,7,5,8.7,12.6,"No",1,"No"
53886,2009,6,30,"Ballarat","VIC",8.7,15.7,1,1,NA,NA,"NW",83,"NNE","NNE",37,39,83,70,998.5,988.7,6,7,11.5,13.7,"No",7,"Yes"
53887,2009,7,1,"Ballarat","VIC",6.1,11.2,7,7,NA,NA,"NW",69,"NNW","NW",30,41,91,70,999.9,999.3,5,3,7.3,10.6,"Yes",1.6,"Yes"
53888,2009,7,2,"Ballarat","VIC",5.2,8.8,1.6,1.6,NA,NA,"NW",54,"N","WNW",24,35,95,76,1006.3,1003.4,7,8,6.9,8.6,"Yes",10.8,"Yes"
53889,2009,7,3,"Ballarat","VIC",4.9,9.7,10.8,10.8,NA,NA,"SW",48,"SW","SW",17,26,98,66,1011.3,1013.5,8,3,5.8,8.7,"Yes",4,"Yes"
53890,2009,7,4,"Ballarat","VIC",5.8,10.1,4,4,NA,NA,"WSW",46,"WSW","WSW",19,26,97,94,1018.3,1017.7,7,7,8.5,9,"Yes",4,"Yes"
53891,2009,7,5,"Ballarat","VIC",4.7,9.3,4,4,NA,NA,"S",37,"SW","SW",17,13,79,75,NA,NA,6,NA,5.9,8.2,"Yes",0.2,"No"
53892,2009,7,6,"Ballarat","VIC",4.2,9.6,0.2,0.2,NA,NA,"S",33,"WSW","S",13,24,98,81,1023.5,1022.4,2,5,5,9.3,"No",0.6,"No"
53893,2009,7,7,"Ballarat","VIC",-0.5,11.4,0.6,0.6,NA,NA,"SSE",46,"SE","E",9,7,84,58,1026.2,1024,0,NA,4.6,11.1,"No",0,"No"
53894,2009,7,8,"Ballarat","VIC",-0.5,10.9,0,0,NA,NA,"NNE",46,"NNE","N",30,26,68,63,1028.2,1027.2,4,NA,6.1,10.1,"No",0,"No"
53895,2009,7,9,"Ballarat","VIC",0.5,12.1,0,0,NA,NA,"NNE",44,"NNE","NNE",24,26,74,59,1029.6,1026.8,4,NA,7,11.8,"No",0.2,"No"
53896,2009,7,10,"Ballarat","VIC",5.2,9.5,0.2,0.2,NA,NA,"NNE",65,"NNE","NNE",28,33,77,75,1024.1,1019.7,8,1,6.8,9.2,"No",1.8,"Yes"
53897,2009,7,11,"Ballarat","VIC",6.8,8.8,1.8,1.8,NA,NA,"NNE",94,"N","NNE",50,48,82,94,1012.1,1007.8,8,8,8.8,8.2,"Yes",17.8,"Yes"
53898,2009,7,12,"Ballarat","VIC",7.1,11,17.8,17.8,NA,NA,"NNW",50,"NNE","NNW",24,33,98,73,1005.3,1003.4,8,8,7.2,10.9,"Yes",1,"No"
53899,2009,7,13,"Ballarat","VIC",3.6,9.5,1,1,NA,NA,"NNW",39,"N","WSW",17,15,98,94,1004.2,1002.9,7,8,6.7,7.4,"No",3.4,"Yes"
53900,2009,7,14,"Ballarat","VIC",2.8,9.7,3.4,3.4,NA,NA,"N",30,"NNE","N",17,15,99,89,1004.6,1003.9,8,8,5.3,7.7,"Yes",0.4,"No"
53901,2009,7,15,"Ballarat","VIC",5,8.8,0.4,0.4,NA,NA,"N",20,"NE","NNW",11,9,98,66,1010.6,1011.1,7,8,6.1,8.7,"No",0,"No"
53902,2009,7,16,"Ballarat","VIC",-2.3,10.9,0,0,NA,NA,"S",24,"SSW","S",2,15,98,59,1017.7,1017.7,7,2,4,10.5,"No",0.2,"No"
53903,2009,7,17,"Ballarat","VIC",-0.6,11.3,0.2,0.2,NA,NA,"NNW",41,"SE","NNE",7,17,99,64,1022.8,1020.6,5,NA,2.7,9.5,"No",0.2,"No"
53904,2009,7,18,"Ballarat","VIC",2.1,9.8,0.2,0.2,NA,NA,"NNE",56,"NNE","NNE",20,41,94,77,1018.6,1014.4,5,8,4.8,8.5,"No",0,"No"
53905,2009,7,19,"Ballarat","VIC",4.4,12,0,0,NA,NA,"N",44,"N","N",24,31,98,82,1017.4,1015.2,8,8,7.4,11.4,"No",0,"No"
53906,2009,7,20,"Ballarat","VIC",5.4,14.9,0,0,NA,NA,"NNE",61,"NNE","N",35,44,75,48,1016.2,1011.9,5,1,6.8,13.8,"No",0.2,"No"
53907,2009,7,21,"Ballarat","VIC",6.5,13.7,0.2,0.2,NA,NA,"NNE",56,"NNE","N",26,31,51,57,1013.4,1008.2,2,8,9.1,11,"No",0,"No"
53908,2009,7,22,"Ballarat","VIC",5.2,12.1,0,0,NA,NA,"NNW",59,"NNE","W",19,20,90,98,1005.5,1003.6,8,8,6.6,7.6,"No",4.2,"Yes"
53909,2009,7,23,"Ballarat","VIC",2.5,10.4,4.2,4.2,NA,NA,"SW",37,"WSW","S",13,19,98,59,1019.1,1021.2,8,NA,3.5,9.5,"Yes",0,"No"
53910,2009,7,24,"Ballarat","VIC",-1.8,9.7,0,0,NA,NA,"NNW",46,"N","NNW",20,28,94,60,1025.2,1022.6,3,6,3.7,9.3,"No",0,"No"
53911,2009,7,25,"Ballarat","VIC",3.6,10.3,0,0,NA,NA,"NNE",44,"NNE","NNE",30,28,65,61,1023.2,1019.3,7,3,6.6,9.6,"No",0,"No"
53912,2009,7,26,"Ballarat","VIC",0.9,10.5,0,0,NA,NA,"NNE",37,"NNE","NNE",24,26,67,59,1015.7,1012.9,6,4,7,9.8,"No",0.2,"No"
53913,2009,7,27,"Ballarat","VIC",2,10.6,0.2,0.2,NA,NA,"W",46,"N","WSW",17,26,98,92,1017.3,1017.4,7,8,5.4,8.9,"No",3.2,"Yes"
53914,2009,7,28,"Ballarat","VIC",4.7,11.2,3.2,3.2,NA,NA,"N",35,"N","NNW",15,24,98,78,1022.5,1021.1,6,8,5.6,10.4,"Yes",1.2,"Yes"
53915,2009,7,29,"Ballarat","VIC",5.3,11,1.2,1.2,NA,NA,"WNW",31,"NW","WNW",13,15,99,79,1025.2,1024.8,8,8,7.7,10.7,"Yes",0.8,"No"
53916,2009,7,30,"Ballarat","VIC",4.3,11,0.8,0.8,NA,NA,"NW",35,"N","NNW",17,22,99,89,1024.1,1020.5,6,8,6.8,9.9,"No",4.2,"Yes"
53917,2009,7,31,"Ballarat","VIC",6,11.8,4.2,4.2,NA,NA,"W",43,"WNW","W",19,20,99,67,1021.9,1021.3,7,8,7.1,11.1,"Yes",1,"No"
53918,2009,8,1,"Ballarat","VIC",3.8,11.8,1,1,NA,NA,"WNW",43,"N","WNW",20,19,98,79,1025.3,1023.9,8,8,7.1,10.8,"No",4,"Yes"
53919,2009,8,2,"Ballarat","VIC",6.7,12.1,4,4,NA,NA,"NNW",61,"NNE","N",28,37,98,76,1024.8,1020.4,7,8,8.1,9.8,"Yes",1.8,"Yes"
53920,2009,8,3,"Ballarat","VIC",4,10.2,1.8,1.8,NA,NA,"W",72,"SSW","WNW",4,13,80,62,1023.1,1022.6,1,3,6,9.2,"Yes",0,"No"
53921,2009,8,4,"Ballarat","VIC",4,12.1,0,0,NA,NA,"N",39,"NNE","NNW",24,26,80,73,1018.1,1016.7,4,8,5.8,11,"No",2.8,"Yes"
53922,2009,8,5,"Ballarat","VIC",2.2,12.2,2.8,2.8,NA,NA,"NNW",44,"N","NNW",19,28,98,71,1019.9,1017.4,8,8,6.7,11,"Yes",0,"No"
53923,2009,8,6,"Ballarat","VIC",6.7,13.3,0,0,NA,NA,"NNE",59,"NNE","NNE",35,39,74,65,1014.4,1010.2,6,NA,8.9,12.1,"No",2.6,"Yes"
53924,2009,8,7,"Ballarat","VIC",5.7,10.2,2.6,2.6,NA,NA,"WSW",72,"WSW","SW",30,24,84,50,1014.3,1019,3,2,6.5,9.8,"Yes",0.6,"No"
53925,2009,8,8,"Ballarat","VIC",-1.9,11,0.6,0.6,NA,NA,"N",39,"NNE","N",15,28,81,57,1025,1021.5,3,NA,4,10.1,"No",0,"No"
53926,2009,8,9,"Ballarat","VIC",1.7,10,0,0,NA,NA,"NNE",44,"NNE","NNE",22,28,61,56,1019,1016.3,NA,NA,4.8,8.3,"No",2,"Yes"
53927,2009,8,10,"Ballarat","VIC",4.8,10.8,2,2,NA,NA,"NE",43,"NE","NE",22,22,86,58,1015.9,1011.3,7,8,6.4,9.9,"Yes",0.4,"No"
53928,2009,8,11,"Ballarat","VIC",6.4,13.7,0.4,0.4,NA,NA,"E",44,"ESE","ENE",26,20,77,64,1008.7,1007.8,6,8,8.4,12.4,"No",0.2,"No"
53929,2009,8,12,"Ballarat","VIC",0.8,12.2,0.2,0.2,NA,NA,"S",19,NA,"WSW",0,11,99,79,1012.3,1011.3,8,8,6.2,10.9,"No",0,"No"
53930,2009,8,13,"Ballarat","VIC",1.6,15.2,0,0,NA,NA,"WSW",31,"N","WSW",7,20,92,63,1015.1,1014.4,7,1,8.9,13.9,"No",0,"No"
53931,2009,8,14,"Ballarat","VIC",1.1,14.2,0,0,NA,NA,"N",33,NA,"N",NA,22,99,70,1020.8,1017.9,0,2,7,12.9,"No",0.8,"No"
53932,2009,8,15,"Ballarat","VIC",4.8,15.4,0.8,0.8,NA,NA,"NNE",76,"NNE","NNE",31,48,80,58,1015.5,1010.6,3,NA,8.4,14.8,"No",1.2,"Yes"
53933,2009,8,16,"Ballarat","VIC",8.3,13.1,1.2,1.2,NA,NA,"WNW",83,"NNE","NNW",46,48,72,62,999.9,1001.7,6,4,11.2,11.7,"Yes",5,"Yes"
53934,2009,8,17,"Ballarat","VIC",4.9,12.3,5,5,NA,NA,"NNW",50,"W","WNW",26,22,75,52,1016.1,1019.3,3,7,7.2,11,"Yes",0,"No"
53935,2009,8,18,"Ballarat","VIC",1.8,13.3,0,0,NA,NA,"N",35,"N","N",13,22,99,66,1027.8,1025.6,8,8,6.5,12.4,"No",0,"No"
53936,2009,8,19,"Ballarat","VIC",5.1,14.2,0,0,NA,NA,"NNE",48,"N","NNE",26,30,73,58,1024.4,1019.4,0,NA,8.2,12.8,"No",1.2,"Yes"
53937,2009,8,20,"Ballarat","VIC",6.8,14.5,1.2,1.2,NA,NA,"N",52,"NNE","NNE",20,37,81,70,1017.2,1011.3,7,1,8.3,13.7,"Yes",2.2,"Yes"
53938,2009,8,21,"Ballarat","VIC",8.3,12.4,2.2,2.2,NA,NA,"W",85,"NW","W",33,39,76,64,997,1000.4,7,NA,11.9,9.1,"Yes",2.2,"Yes"
53939,2009,8,22,"Ballarat","VIC",-0.3,12,2.2,2.2,NA,NA,"N",57,"NNE","N",24,41,89,58,1008.7,1005.4,2,3,4.4,10.4,"Yes",0.4,"No"
53940,2009,8,23,"Ballarat","VIC",4.4,15,0.4,0.4,NA,NA,"N",67,"N","N",35,46,99,62,1007.2,1001.9,7,8,7.2,14.6,"No",0.8,"No"
53941,2009,8,24,"Ballarat","VIC",5.6,11.8,0.8,0.8,NA,NA,"NNW",78,"W","NNW",26,30,84,76,1000.7,996.5,7,8,5.8,9.7,"No",11.2,"Yes"
53942,2009,8,25,"Ballarat","VIC",2.4,9.9,11.2,11.2,NA,NA,"W",81,"N","NNW",28,56,87,79,1005,998.7,2,8,4.7,8.3,"Yes",6.8,"Yes"
53943,2009,8,26,"Ballarat","VIC",2.6,12.2,6.8,6.8,NA,NA,"WNW",57,"N","NW",31,33,88,62,1009.6,1009.2,3,8,5.4,11.6,"Yes",0,"No"
53944,2009,8,27,"Ballarat","VIC",5.1,13.1,0,0,NA,NA,"NNW",63,"N","NNW",37,37,91,63,1012.1,1010.3,6,8,6.8,12.1,"No",0,"No"
53945,2009,8,28,"Ballarat","VIC",6.4,15.6,0,0,NA,NA,"NNW",43,"N","N",20,28,99,66,1013.7,1010.4,6,6,8.7,14.1,"No",5.2,"Yes"
53946,2009,8,29,"Ballarat","VIC",8.5,11.1,5.2,5.2,NA,NA,"W",61,"N","W",33,19,99,90,998.8,998.4,8,8,8.9,10.1,"Yes",10.8,"Yes"
53947,2009,8,30,"Ballarat","VIC",2,11.3,10.8,10.8,NA,NA,"W",69,"WNW","WNW",24,26,79,69,1012.3,1013.1,3,8,5.5,10.4,"Yes",1.6,"Yes"
53948,2009,8,31,"Ballarat","VIC",5.5,12.7,1.6,1.6,NA,NA,"NW",48,"NW","WNW",26,28,93,89,1015.5,1015,5,8,8.6,11.2,"Yes",2,"Yes"
53949,2009,9,1,"Ballarat","VIC",1.6,12.8,2,2,NA,NA,"WNW",35,"NW","NW",20,17,73,51,1022.4,1020.5,6,NA,7.6,10.9,"Yes",0.4,"No"
53950,2009,9,2,"Ballarat","VIC",4.9,14.8,0.4,0.4,NA,NA,"NE",61,"NNE","NNE",35,37,70,57,1021.2,1016.6,3,NA,8.6,14,"No",0,"No"
53951,2009,9,3,"Ballarat","VIC",8,16.7,0,0,NA,NA,"NNE",56,"N","NNW",31,35,67,57,1010.7,1008.3,2,8,10.9,14.7,"No",0.2,"No"
53952,2009,9,4,"Ballarat","VIC",4.3,11.7,0.2,0.2,NA,NA,"W",52,"N","NW",28,19,99,98,1011.3,1010.6,6,8,7.3,6.5,"No",4,"Yes"
53953,2009,9,5,"Ballarat","VIC",1,12.6,4,4,NA,NA,"NNW",44,"N","NW",24,28,99,61,1016.2,1015,7,6,5.3,11.3,"Yes",0,"No"
53954,2009,9,6,"Ballarat","VIC",3,14.1,0,0,NA,NA,"N",67,"NNE","NNE",30,39,69,56,1012.6,1005.5,7,7,7.6,12.7,"No",0.8,"No"
53955,2009,9,7,"Ballarat","VIC",2.4,11.8,0.8,0.8,NA,NA,"WSW",39,"NNE","W",22,17,88,93,1004.1,1004,6,8,8.1,10.1,"No",6.2,"Yes"
53956,2009,9,8,"Ballarat","VIC",7.4,11.1,6.2,6.2,NA,NA,"SW",46,"SSW","SSW",22,24,96,82,1013.6,1014,8,8,8.1,9.1,"Yes",1,"No"
53957,2009,9,9,"Ballarat","VIC",5,9.9,1,1,NA,NA,"SW",37,"SW","SW",19,19,82,63,1015.8,1014.6,6,8,6.8,9.5,"No",0,"No"
53958,2009,9,10,"Ballarat","VIC",5.8,11.3,0,0,NA,NA,"N",30,"SW","W",13,11,72,68,1018.4,1017.6,7,8,7.2,10.1,"No",0,"No"
53959,2009,9,11,"Ballarat","VIC",2.7,18.7,0,0,NA,NA,"NNE",87,"NNE","NNE",39,59,66,39,1016.1,1008.7,2,NA,9.3,18.4,"No",0,"No"
53960,2009,9,12,"Ballarat","VIC",8.5,26.2,0,0,NA,NA,"NNW",72,"NNE","N",22,37,63,28,1012.6,1007.3,5,1,14.1,24,"No",0,"No"
53961,2009,9,13,"Ballarat","VIC",10.5,16.2,0,0,NA,NA,"NNW",61,"N","NW",7,39,82,56,1013,1012.1,8,8,11.7,14.2,"No",0.6,"No"
53962,2009,9,14,"Ballarat","VIC",-0.2,13,0.6,0.6,NA,NA,"W",31,"W","W",17,9,73,47,1023.4,1021.6,1,7,7.6,11.2,"No",0,"No"
53963,2009,9,15,"Ballarat","VIC",-0.5,15.2,0,0,NA,NA,"N",39,"N","NNW",17,22,66,44,1021.2,1018.5,2,NA,9.4,14.8,"No",0,"No"
53964,2009,9,16,"Ballarat","VIC",4.4,17.6,0,0,NA,NA,"NNE",46,"NNE","NNE",31,31,55,44,1021.2,1014.3,2,NA,11.1,15.9,"No",5.8,"Yes"
53965,2009,9,17,"Ballarat","VIC",10.4,12.6,5.8,5.8,NA,NA,"NNE",52,"NNE","SW",28,22,99,98,1009.3,1010,8,8,12.5,11.9,"Yes",9.4,"Yes"
